ProductID,Name,Winery,WineType,Year,Price,Region,Country,Rating,NumberOfRatings
p000259,Primitivo di Manduria 2018,Masseria Borgo dei Trulli,Red Wine,2018,$10.95,Primitivo di Manduria,,,
p000260,Mineral Riesling Trocken 2017,Emrich-Schönleber,White Wine,2017,$15.95,Nahe,,,
p000261,Bianco di Custoza Superiore Cà del Magro 2017,Monte del Frá,White Wine,2017,$9.22,Bianco di Custoza,,,
p000262,Cabernet Sauvignon 2014,Kunde,Red Wine,2014,$21.9,Sonoma Valley,,,
p000263,Alto Sangiovese 2011,Petra,Red Wine,2011,$39.58,Toscana,,,
p000264,Es Primitivo di Manduria 2016,Gianfranco Fino,Red Wine,2016,$46.46,Primitivo di Manduria,,,
p000265,La Porte du Ciel Languedoc La Clape 2015,Château la Négly,Red Wine,2015,$116.0,La Clape,,,
p000266,Agnus 2011,Baglio di Pianetto,Red Wine,2011,$55.0,Terre Siciliane,,,
p000267,Pouilly-Fumé La Chantereine 2018,Henri Bourgeois,White Wine,2018,$22.42,Pouilly-Fumé,,,
p000268,Syrah Pago Garduña 2015,Abadia Retuerta,Red Wine,2015,$87.37,Castilla y León,,,
p000269,Chenin Blanc 2018,Holden Manz,White Wine,2018,$10.5,Western Cape,,,
p000270,Ürziger Würzgarten Riesling Spätlese 2017,Markus Molitor,White Wine,2017,$19.5,Mosel,,,
p000271,Amarone della Valpolicella Classico 2014,Cottini,Red Wine,2014,$40.34,Amarone della Valpolicella Classico,,,
p000272,Zapallar Coast Pinot Noir 2017,Outer Limits,Red Wine,2017,$21.89,Aconcagua,,,
p000273,Pinot Noir Carneros 2016,Schug,Red Wine,2016,$37.9,Los Carneros,,,
p000274,Il Mandorlo Gavi 2016,Tenuta San Pietro,White Wine,2016,$16.95,Gavi,,,
p000275,Chianti Riserva 2016,Majnoni Guicciardini,Red Wine,2016,$15.01,Chianti,,,
p000276,Puligny-Montrachet 2015,Faiveley,White Wine,2015,$58.9,Puligny-Montrachet,,,
p000277,Prosecco Extra Dry N.V.,Serenissima,Sparkling Wine,N.V.,$7.45,Prosecco,,,
p000278,Primitivo 2017,Cantina Rosa del Golfo,Red Wine,2017,$14.94,Salento,,,
p000279,Brunello di Montalcino 2012,Le Chiuse,Red Wine,2012,$48.45,Brunello di Montalcino,,,
p000280,Pauillac de Latour 2014,Château Latour,Red Wine,2014,$101.63,Pauillac,,,
p000281,Reserva Carmenère 2018,Santa Rita,Red Wine,2018,$9.65,Rapel Valley,,,
p000282,Jaume Codorníu Gran Reserva Cava N.V.,Codorníu,Sparkling Wine,N.V.,$48.91,Cava,,,
p000283,Barbera d'Alba Superiore 2017,Renzo Seghesio,Red Wine,2017,$15.0,Barbera d'Alba,,,
p000284,Steinterrassen - Riesling Federspiel 2018,Franz Hirtzberger,White Wine,2018,$19.9,Wachau,,,
p000285,Grand Cru Limarí 2014,Caballo Loco,Red Wine,2014,$27.2,Limarí Valley,,,
p000286,Sancerre Les Romains 2017,Domaine Vacheron,White Wine,2017,$42.9,Sancerre,,,
p000287,In Violas Merlot 2012,Poliziano,Red Wine,2012,$16.53,Cortona,,,
p000288,(B) Old Vine Zinfandel Lodi 2017,Brazin,Red Wine,2017,$15.9,Lodi,,,
p000289,Agnus Malbec 2015,Lidio Carraro,Red Wine,2015,$12.62,Encruzilhada do Sul,,,
p000290,Iphöfer Kronsberg Scheurebe Alte Reben 2017,Hans Wirsching,White Wine,2017,$20.89,Franken,,,
p000291,Riesling Monopol 2018,Maximin Grünhaus,White Wine,2018,$10.63,Mosel,,,
p000292,Vigneto Bellavista Chianti Classico 2013,Castello di Ama,Red Wine,2013,$225.32,Chianti Classico,,,
p000293,GB Sauvage Riesling 2019,Georg Breuer,White Wine,2019,$9.76,Rheingau,,,
p000294,Tinto 2011,Gran Familia,Red Wine,2011,$5.9,Rioja,,,
p000295,Côtes Du Rhône Roulepierre Rouge 2018,Pierre Amadieu,Red Wine,2018,$7.6,Côtes-du-Rhône,,,
p000296,Château Corton Grancey Grand Cru 2015,Louis Latour,Red Wine,2015,$96.5,Corton Grand Cru,,,
p000297,Garganega - Chardonnay delle Venezie Cuvée 2018,Cielo e Terra,White Wine,2018,$4.38,delle Venezie,,,
p000298,Prosecco Treviso Brut N.V.,Le Contesse,Sparkling Wine,N.V.,$9.25,Prosecco di Treviso,,,
p000299,Alentejano Tonel Nº 3 - 4 2013,Mouchão,Red Wine,2013,$136.47,Alentejano,,,
p000300,Adrianna Vineyard Fortuna Terrae Malbec 2016,Catena Zapata,Red Wine,2016,$89.9,Mendoza,,,
p000301,Sex Drugs & Rock'n Roll. Just Riesling For Me Thanks! 2017,Emil Bauer & Söhne,White Wine,2017,$8.95,Pfalz,,,
p000302,Rioja Fermentado en Barrica Blanco 2017,Baigorri,White Wine,2017,$14.43,Rioja,,,
p000303,Les Terrasses Velles Vinyes Priorat 2016,Álvaro Palacios,Red Wine,2016,$28.71,Priorat,,,
p000304,Brunello di Montalcino 2012,Le Ragnaie,Red Wine,2012,$46.3,Brunello di Montalcino,,,
p000305,Saint-Julien (Grand Cru Classé) 2017,Château Léoville Las Cases,Red Wine,2017,$232.98,Saint-Julien,,,
p000306,Tempranillo 2012,Ermita del Conde,Red Wine,2012,$14.9,Castilla y León,,,
p000307,Rosso di Montalcino 2015,Argiano,Red Wine,2015,$14.45,Rosso di Montalcino,,,
p000308,Tinto 2000,Dehesa La Granja,Red Wine,2000,$35.0,Castilla y León,,,
p000309,Merlot Veneto 2018,Vivolo di Sasso,Red Wine,2018,$5.29,Veneto,,,
p000310,Bardolino Chiaretto 2019,Gorgo,Rose,2019,$7.3,Bardolino Chiaretto,,,
p000311,Pfefferer 2019,Colterenzio (Schreckbichl),White Wine,2019,$8.72,Trentino-Alto Adige,,,
p000312,Syrah 2018,Paul Mas,Red Wine,2018,$5.5,Languedoc-Roussillon,,,
p000313,Rosso di Montalcino 2017,Gianni Brunelli,Red Wine,2017,$35.58,Rosso di Montalcino,,,
p000314,Sauvignon Blanc 2015,Mission Estate Winery,White Wine,2015,$14.95,Marlborough,,,
p000315,Riserva Ducale Chianti Classico 2016,Ruffino,Red Wine,2016,$19.75,Chianti Classico,,,
p000316,Chenin Blanc 2019,Arabella,White Wine,2019,$5.95,Robertson,,,
p000317,Pinot Noir Central Coast 2015,DeLoach,Red Wine,2015,$19.99,Central Coast,,,
p000318,Pinot Gris Alsace Grand Cru 'Kitterlé' 2010,Domaines Schlumberger,White Wine,2010,$35.58,Alsace Grand Cru,,,
p000319,Amarone della Valpolicella 2006,Zýmē,Red Wine,2006,$96.9,Amarone della Valpolicella,,,
p000320,Copper Series Wilde Chardonnay 2017,Tempus Two,White Wine,2017,$16.83,Hunter Valley,,,
p000321,Mâcon-Milly-Lamartine 2016,Les Héritiers du Comte Lafon,White Wine,2016,$22.5,Mâcon-Milly-Lamartine,,,
p000322,Vom Schiefer Riesling Feinherb 2017,Ansgar Clüsserath,White Wine,2017,$9.26,Mosel,,,
p000323,Montebruna Barbera d'Asti 2016,Braida,Red Wine,2016,$15.5,Barbera d'Asti,,,
p000324,Cabernet Franc 2013,Raats,Red Wine,2013,$35.0,Stellenbosch,,,
p000325,Corail Côtes de Provence 2019,Château de Roquefort,Rose,2019,$12.9,Côtes de Provence,,,
p000326,Chardonnay 2019,Laroche,White Wine,2019,$8.45,Pays d'Oc,,,
p000327,Malterdinger 2016,Bernhard Huber,White Wine,2016,$19.91,Baden,,,
p000328,Brunello di Montalcino Riserva 2012,Capanna,Red Wine,2012,$69.0,Brunello di Montalcino,,,
p000329,Château La Croix Saint-Estèphe 2012,Château Le Crock,Red Wine,2012,$20.15,Saint-Estèphe,,,
p000330,Vieilles Vignes Cayrol Carignan 2017,Domaine Lafage,Red Wine,2017,$9.9,Côtes Catalanes,,,
p000331,Grand Classique Red Blend 2016,Glen Carlou,Red Wine,2016,$16.9,Paarl,,,
p000332,La Montesa 2013,Palacios Remondo,Red Wine,2013,$13.95,Rioja,,,
p000333,Armador Sauvignon Blanc 2017,Odfjell,White Wine,2017,$7.5,Casablanca Valley,,,
p000334,Costasera Amarone della Valpolicella Classico 2015,Masi,Red Wine,2015,$38.69,Amarone della Valpolicella Classico,,,
p000335,Mâcon-Villages Blanc 2018,Louis Jadot,White Wine,2018,$14.54,Mâcon-Villages,,,
p000336,Blanc de Blancs Brut Champagne Premier Cru 2013,Mandois,Sparkling Wine,2013,$30.17,Champagne Premier Cru,,,
p000337,RS Grauburgunder 2017,Salwey,White Wine,2017,$15.5,Baden,,,
p000338,I Scuri Cabernet Sauvignon 2018,Borgo Molino,Red Wine,2018,$7.9,Venezia,,,
p000339,Blanc de Noirs Brut Champagne N.V.,Alexandre Bonnet,Sparkling Wine,N.V.,$33.75,Champagne,,,
p000340,‘61 Franciacorta Satèn 1961,Berlucchi,Sparkling Wine,1961,$19.9,Franciacorta,,,
p000341,Trebbiano - Pinot Grigio 2018,Cielo e Terra,White Wine,2018,$5.82,Puglia,,,
p000342,Nierstein Riesling Trocken 2017,Weingut Gunderloch,White Wine,2017,$13.64,Rheinhessen,,,
p000343,120 Cabernet Sauvignon 2017,Santa Rita,Red Wine,2017,$7.8,Central Valley,,,
p000344,Limited Release Carmenère 2015,Sutil,Red Wine,2015,$12.65,Rapel Valley,,,
p000345,MiP Classic Côtes de Provence Rosé 2019,Domaine des Diables,Rose,2019,$13.9,Côtes de Provence,,,
p000346,Saint-Émilion Grand Cru (Grand Cru Classé) 2010,Château Chauvin,Red Wine,2010,$44.95,Saint-Émilion Grand Cru,,,
p000347,GB Sauvage Riesling 2018,Georg Breuer,White Wine,2018,$9.65,Rheingau,,,
p000348,Riesling No 1 Trocken 2018,Eser,White Wine,2018,$7.79,Rheingau,,,
p000349,Cà d'Oro Garda Cabernet Sauvignon 2014,Roveglia,Red Wine,2014,$19.9,Garda,,,
p000350,Pomerol 2012,Château Gombaude-Guillot,Red Wine,2012,$68.81,Pomerol,,,
p000351,Saint-Julien (Grand Cru Classé) 2009,Château Branaire-Ducru,Red Wine,2009,$86.18,Saint-Julien,,,
p000352,Special Club Brut Champagne Grand Cru 'Bouzy' 2008,Paul Bara,Sparkling Wine,2008,$58.0,Champagne Grand Cru 'Bouzy',,,
p000353,Mâcon-Milly-Lamartine 2015,Les Héritiers du Comte Lafon,White Wine,2015,$25.92,Mâcon-Milly-Lamartine,,,
p000354,Riesling 2019,Krämer - Straight,White Wine,2019,$8.49,Rheinhessen,,,
p000355,HEBO (Suvereto) 2018,Petra,Red Wine,2018,$14.9,Toscana,,,
p000356,Bordeaux (Merlot - Cabernet Sauvignon) 2014,Château La Freynelle,Red Wine,2014,$9.45,Bordeaux,,,
p000357,Malbec 2015,DiamAndes,Red Wine,2015,$15.99,Uco Valley,,,
p000358,Einzelstück 2016,Schneider,Red Wine,2016,$29.5,Pfalz,,,
p000359,Syrah 2017,Paul Jaboulet Aîné,Red Wine,2017,$7.7,Vin de France,,,
p000360,Palha Canas Tinto 2016,Casa Santos Lima,Red Wine,2016,$8.9,Lisboa,,,
p000361,Eaglehawk Chardonnay 2018,Wolf Blass,White Wine,2018,$7.22,South Eastern Australia,,,
p000362,Pinot Nero 2010,Ferruccio Carlotto,Red Wine,2010,$19.45,Südtirol - Alto Adige,,,
p000363,Faß 25 Ayler Riesling 2018,Peter Lauer,White Wine,2018,$13.35,Mosel,,,
p000364,Cuvée X 2015,Knipser,Red Wine,2015,$40.65,Pfalz,,,
p000365,Meursault 2017,Joseph Drouhin,White Wine,2017,$56.54,Meursault,,,
p000366,Côtes de Bourg 2015,Roc de Cambes,Red Wine,2015,$68.95,Côtes de Bourg,,,
p000367,Valdepeñas Gran Reserva 2012,Pata Negra,Red Wine,2012,$6.29,Valdepeñas,,,
p000368,Castello di Brolio Gran Selezione Chianti Classico 2016,Ricasoli,Red Wine,2016,$42.11,Chianti Classico,,,
p000369,Bardolino Chiaretto 2019,Monte del Frá,Rose,2019,$6.69,Bardolino,,,
p000370,Saint-Estèphe 2016,Château Tour des Termes,Red Wine,2016,$29.95,Saint-Estèphe,,,
p000371,Buiten Blanc 2018,Buitenverwachting,White Wine,2018,$9.39,Constantia,,,
p000372,Montsant Besllum 2012,Malondro,Red Wine,2012,$9.95,Montsant,,,
p000373,Novellum Chardonnay 2018,Domaine Lafage,White Wine,2018,$8.29,Languedoc-Roussillon,,,
p000374,Les Cailloux Cuvée Centenaire Châteauneuf-du-Pape 2003,André Brunel,Red Wine,2003,$69.0,Châteauneuf-du-Pape,,,
p000375,Villa Blanche Chardonnay 2018,Calmel & Joseph,White Wine,2018,$6.77,Pays d'Oc,,,
p000376,Director's Cabernet Sauvignon 2016,Francis Ford Coppola,Red Wine,2016,$22.5,Sonoma County,,,
p000377,Am Schwarzen Herrgott Riesling 2016,Battenfeld Spanier,White Wine,2016,$41.58,Rheinhessen,,,
p000378,Bolgheri Superiore 2015,Campo alle Comete,Red Wine,2015,$43.77,Bolgheri Superiore,,,
p000379,Bricco della Bigotta Barbera d'Asti 2013,Braida,Red Wine,2013,$45.0,Barbera d'Asti,,,
p000380,Conde de Valdemar Tempranillo 2017,Bodegas Valdemar,Red Wine,2017,$5.9,Rioja,,,
p000381,Pinot Noir Marlborough 2017,Konrad,Red Wine,2017,$19.98,Marlborough,,,
p000382,Shiraz 2016,Cederberg,Red Wine,2016,$27.82,Citrusdal Mountain,,,
p000383,Liebfraumilch 2017,Vom Mann Mit Hut,White Wine,2017,$8.49,Pfalz,,,
p000384,Il Ducale Toscana 2014,Ruffino,Red Wine,2014,$14.72,Toscana,,,
p000385,Burdese 2015,Planeta,Red Wine,2015,$16.47,Menfi,,,
p000386,Initio 2011,Las Moradas de San Martín,Red Wine,2011,$19.47,Madrid,,,
p000387,Tenuta Regaleali Chardonnay Vigna San Francesco 2017,Tasca d'Almerita,White Wine,2017,$29.0,Contea di Sclafani,,,
p000388,Colonia Chianti Classico Gran Selezione 2013,Fèlsina,Red Wine,2013,$100.95,Chianti Classico,,,
p000389,Gaglioppo 2017,Statti,Red Wine,2017,$9.49,Calabria,,,
p000390,Perseo 2016,Le Morette,Red Wine,2016,$14.8,Veneto,,,
p000391,Prosecco N.V.,Canella,Sparkling Wine,N.V.,$10.18,Prosecco,,,
p000392,Trauben Secco N.V.,Raumland,Sparkling Wine,N.V.,$8.5,Rheinhessen,,,
p000393,Moncucco Moscato d'Asti 2018,Fontanafredda,Sparkling Wine,2018,$14.6,Moscato d'Asti,,,
p000394,Les Vieilles Vignes Chablis 2017,Pascal Bouchard,White Wine,2017,$23.5,Chablis,,,
p000395,Mount Hermon Red 2019,Hermon,Red Wine,2019,$9.95,Galilee,,,
p000396,Haut-Médoc 2014,Château Sociando-Mallet,Red Wine,2014,$34.0,Haut-Médoc,,,
p000397,Contorsionista Cabernet Sauvignon 2018,El Circo,Red Wine,2018,$5.79,Cariñena,,,
p000398,Steinporz Smaragd Grüner Veltliner 2015,Gritsch Mauritiushof,White Wine,2015,$20.95,Wachau,,,
p000399,Barolo Ciabot Mentin 2011,Domenico Clerico,Red Wine,2011,$67.42,Barolo,,,
p000400,Guer-Van Crozes-Hermitage 2014,Y/M - Yannick Alléno & Michel Chapoutier,Red Wine,2014,$25.0,Crozes-Hermitage,,,
p000401,Barbera d'Alba Tre Vigne 2017,Vietti,Red Wine,2017,$16.9,Barbera d'Alba,,,
p000402,Pecorino Terre di Chieti 2019,Collefrisio,White Wine,2019,$8.9,Terre di Chieti,,,
p000403,Zinfandel 2014,Buena Vista,Red Wine,2014,$23.5,Sonoma County,,,
p000404,Chablis 2018,Domaine Nathalie et Gilles Fevre,White Wine,2018,$17.5,Chablis,,,
p000405,Amarone della Valpolicella 2013,Prà,Red Wine,2013,$49.95,Amarone della Valpolicella,,,
p000406,Fleurie Hospice de Belleville 2015,Joseph Drouhin,Red Wine,2015,$14.53,Fleurie,,,
p000407,Chardonnay (Unoaked) (Our Town Hall) 2018,Franschhoek Cellar,White Wine,2018,$6.95,Franschhoek,,,
p000408,Chocoholic Pinotage 2018,Darling Cellars,Red Wine,2018,$7.7,Darling,,,
p000409,Pinot Nero 2013,Ferruccio Carlotto,Red Wine,2013,$22.37,Südtirol - Alto Adige,,,
p000410,Heba 2015,Fattoria di Magliano,Red Wine,2015,$9.19,Morellino di Scansano,,,
p000411,Saint-Émilion Grand Cru (Grand Cru Classé) 2007,Château Destieux,Red Wine,2007,$53.92,Saint-Émilion Grand Cru,,,
p000412,Pinot Noir 2015,Kim Crawford,Red Wine,2015,$15.9,South Island,,,
p000413,Saint-Julien (Grand Cru Classé) 2014,Château Branaire-Ducru,Red Wine,2014,$68.81,Saint-Julien,,,
p000414,Cannubi Barolo 2014,Marchesi di Barolo,Red Wine,2014,$49.9,Barolo,,,
p000415,Chablis ‘Les Chanoines’ 2018,Laroche,White Wine,2018,$21.99,Chablis,,,
p000416,Saint-Émilion Grand Cru 2017,Château Bellevue Figeac,Red Wine,2017,$14.8,Saint-Émilion Grand Cru,,,
p000417,Blaufränkisch Leithaberg 2013,Heinrich,Red Wine,2013,$22.0,Neusiedlersee-Hügelland,,,
p000418,Esperado Shiraz - Malbec 2014,Callia,Red Wine,2014,$7.0,Tulum Valley,,,
p000419,Massiv 2015,Keringer,Red Wine,2015,$34.0,Neusiedlersee,,,
p000420,Pirinenca Tempranillo 2017,Raimat,Red Wine,2017,$9.9,Catalunya,,,
p000421,Nuits-Saint-Georges 1er Cru Les Damodes 2011,Faiveley,Red Wine,2011,$68.9,Nuits-Saint-Georges,,,
p000422,Mathilde Saint-Emilion Grand Cru 2010,Château La Fleur Morange,Red Wine,2010,$39.95,Saint-Émilion Grand Cru,,,
p000423,Würzburger Stein Riesling Trocken 2018,Bürgerspital,White Wine,2018,$14.57,Würzburg,,,
p000424,Brunello di Montalcino 2012,Tenute Silvio Nardi,Red Wine,2012,$38.3,Brunello di Montalcino,,,
p000425,Miraflors Rosé 2019,Domaine Lafage,Rose,2019,$10.31,Côtes du Roussillon,,,
p000426,Ribolla Gialla 2015,Collavini,Sparkling Wine,2015,$26.31,Colli Orientali del Friuli,,,
p000427,Riesling Vom Kalkstein Trocken 2018,Wittmann,White Wine,2018,$17.7,Rheinhessen,,,
p000428,Première Cuvée Brut Champagne N.V.,Bruno Paillard,Sparkling Wine,N.V.,$39.95,Champagne,,,
p000429,Pomerol 2014,Château Plince,Red Wine,2014,$46.79,Pomerol,,,
p000430,Pauillac (Premier Grand Cru Classé) 2005,Château Lafite Rothschild,Red Wine,2005,$1049.95,Pauillac,,,
p000431,Terrassen Zweigelt Blauer 2018,Domäne Wachau,Red Wine,2018,$9.95,Wachau,,,
p000432,Niederberg Helden Riesling Kabinett 2018,Schloss Lieser,White Wine,2018,$17.1,Mosel,,,
p000433,Prestige de Château Guilhem Rouge 2017,Château Guilhem,Red Wine,2017,$9.31,Languedoc,,,
p000434,Essenze Barolo 2015,Vite Colte,Red Wine,2015,$26.9,Barolo,,,
p000435,Médoc 2014,Château Potensac,Red Wine,2014,$27.25,Médoc,,,
p000436,Réserve del Conte 2017,Manincor,Red Wine,2017,$16.21,Südtirol - Alto Adige,,,
p000437,Bin 128 Shiraz 2017,Penfolds,Red Wine,2017,$50.85,Coonawarra,,,
p000438,Franciacorta Rosé N.V.,Mirabella,Sparkling Wine,N.V.,$19.9,Franciacorta,,,
p000439,Margaux (Grand Cru Classé) 2013,Château du Tertre,Red Wine,2013,$42.0,Margaux,,,
p000440,Brolettino Lugana 2018,Cà dei Frati,White Wine,2018,$14.52,Lugana,,,
p000441,Amarone della Valpolicella Classico 2013,Villabella,Red Wine,2013,$27.32,Amarone della Valpolicella Classico,,,
p000442,Quinta Da Gricha Douro 2009,Churchill's,Red Wine,2009,$56.84,Douro,,,
p000443,Cabernet Sauvignon 2016,Marques de Casa Concha,Red Wine,2016,$14.5,Puente Alto,,,
p000444,Blanc de Noirs Brut Champagne N.V.,Gremillet,Sparkling Wine,N.V.,$35.95,Champagne,,,
p000445,Fiano Salento Acante 2018,Castello Monaci,White Wine,2018,$7.2,Salento,,,
p000446,Nero d'Avola Sicilia 2018,Settesoli,Red Wine,2018,$5.79,Terre Siciliane,,,
p000447,Saint-Émilion Grand Cru (Grand Cru Classé) 2005,Clos des Jacobins,Red Wine,2005,$58.95,Saint-Émilion Grand Cru,,,
p000448,Grand Estates Chardonnay 2016,Columbia Crest,White Wine,2016,$12.99,Columbia Valley,,,
p000449,Pinot Grigio 2017,Kettmeir,White Wine,2017,$12.99,Südtirol - Alto Adige,,,
p000450,Riesling Reserve Zöbinger Heiligenstein Lyra 2015,Weingut Bründlmayer,White Wine,2015,$49.47,Kamptal,,,
p000451,Estate Chardonnay 2018,Taylors / Wakefield,White Wine,2018,$9.5,Clare Valley,,,
p000452,Setzberg - Riesling Smaragd 2017,Franz Hirtzberger,White Wine,2017,$32.0,Wachau,,,
p000453,Cabernet Sauvignon - Merlot 2015,Puklavec Family Wines,Red Wine,2015,$7.65,Podravje,,,
p000454,Amarone della Valpolicella Classico 2013,Ca La Bionda,Red Wine,2013,$39.0,Amarone della Valpolicella Classico,,,
p000455,Shiraz (Skaapveld) 2017,MAN,Red Wine,2017,$5.3,Coastal Region,,,
p000456,Aglianico Beneventano 2018,Epicuro,Red Wine,2018,$7.32,Campania,,,
p000457,Kallstadter Saumagen Riesling Spätlese Trocken 2016,Koehler-Ruprecht,White Wine,2016,$17.45,Pfalz,,,
p000458,Listrac-Médoc 2016,Château Mayne Lalande,Red Wine,2016,$19.3,Listrac-Médoc,,,
p000459,Pinot Noir Trocken Rosé 2019,Künstler,Rose,2019,$12.19,Rheingau,,,
p000460,Valpolicella Classico 2017,Stefano Accordini,Red Wine,2017,$8.68,Valpolicella Classico,,,
p000461,Oak Aged Red Blend 2014,Pago de Cirsus,Red Wine,2014,$12.66,Navarra,,,
p000462,Pinot Noir 2016,Bogle,Red Wine,2016,$15.33,California,,,
p000463,Scout's Honor Red 2016,Venge Vineyards,Red Wine,2016,$43.87,Napa Valley,,,
p000464,Rouquet’s Syrah 2017,Le Cellier du Pic,Red Wine,2017,$7.77,Pays d'Oc,,,
p000465,The Spur Red Blend 2016,Murrieta's Well,Red Wine,2016,$27.15,Livermore Valley,,,
p000466,Vignealte Bardolino Classico Chiaretto 2019,Zeni,Rose,2019,$7.9,Bardolino Classico,,,
p000467,The Pavillion Shiraz - Cabernet Sauvignon 2017,Boschendal,Red Wine,2017,$5.8,Stellenbosch,,,
p000468,Le Origini Amarone della Valpolicella Classico Riserva 2013,Bolla,Red Wine,2013,$49.95,Amarone della Valpolicella Classico,,,
p000469,Côtes du Rhône Reserve 2018,Cellier des Dauphins,Red Wine,2018,$8.72,Côtes-du-Rhône,,,
p000470,Bordeaux Blanc 2016,Château de Ricaud,White Wine,2016,$7.44,Bordeaux,,,
p000471,Pinot Grigio 2019,Tramin,White Wine,2019,$8.9,Südtirol - Alto Adige,,,
p000472,La Luna e I Falo Nizza 2015,Vite Colte,Red Wine,2015,$17.95,Barbera d'Asti,,,
p000473,Is Argiolas Vermentino di Sardegna 2018,Argiolas,White Wine,2018,$10.7,Vermentino di Sardegna,,,
p000474,Riserva 2016,Doppio Passo,Red Wine,2016,$13.95,Brindisi,,,
p000475,Moulis-en-Médoc 2014,Château Mauvesin Barton,Red Wine,2014,$23.23,Médoc,,,
p000476,Saint-Estèphe 2016,Château Clauzet,Red Wine,2016,$24.75,Saint-Estèphe,,,
p000477,Chardonnay Bourgogne 2017,Paul Pillot,White Wine,2017,$29.45,Bourgogne,,,
p000478,Zweigelt 2016,Scheiblhofer,Red Wine,2016,$21.93,Neusiedlersee,,,
p000479,Ripasso 2016,Villa Cavarena,Red Wine,2016,$31.48,Valpolicella Ripasso,,,
p000480,Saint-Émilion Grand Cru (Grand Cru Classé) 2008,Château Grand Mayne,Red Wine,2008,$49.95,Saint-Émilion Grand Cru,,,
p000481,Boğazkere - Öküzgözü 2018,Suvla,Red Wine,2018,$11.5,Thrace,,,
p000482,Clàssic 2011,Cims de Porrera,Red Wine,2011,$57.0,Priorat,,,
p000483,Anticaia Primitivo Salento 2018,San Donaci,Red Wine,2018,$5.85,Salento,,,
p000484,Organic Chianti 2017,Poggiotondo,Red Wine,2017,$10.41,Chianti,,,
p000485,Scheurebe Trocken 2018,Weingut Weegmüller,White Wine,2018,$8.4,Pfalz,,,
p000486,Christoffel Hazenwinkel The White Blend 2018,Hazendal,White Wine,2018,$14.5,Western Cape,,,
p000487,Tavel Rosé 2017,Famille Perrin,Rose,2017,$13.9,Tavel,,,
p000488,Iglič Furmint 2016,Gross,White Wine,2016,$32.87,Štajerska,,,
p000489,Frühtau Riesling Trocken 2017,Emrich-Schönleber,White Wine,2017,$23.06,Nahe,,,
p000490,Buriano Toscana 2013,Rocca di Castagnoli,Red Wine,2013,$32.65,Toscana,,,
p000491,Finca La Escuela La Piedra Malbec 2016,Tinto Negro (TintoNegro),Red Wine,2016,$23.68,Mendoza,,,
p000492,Il Lemos Susumaniello 2018,Leone de Castris,Red Wine,2018,$8.63,Salento,,,
p000493,Les Launes Crozes-Hermitage 2018,Delas,Red Wine,2018,$15.9,Crozes-Hermitage,,,
p000494,Lucente 2017,Luce della Vite,Red Wine,2017,$24.75,Toscana,,,
p000495,Sauvignon Blanc 2018,Erwin Sabathi,White Wine,2018,$17.2,Steiermark,,,
p000496,Haut-Médoc (Grand Cru Classé) 2011,Château La Tour Carnet,Red Wine,2011,$44.96,Haut-Médoc,,,
p000497,Grande Cuvée Corbières Rouge 2017,Château Amandiers,Red Wine,2017,$8.33,Corbières,,,
p000498,Grüner Veltliner 2019,Weingut Bründlmayer,White Wine,2019,$14.52,Niederösterreich,,,
p000499,Bordeaux Rouge 2017,Baron Philippe de Rothschild,Red Wine,2017,$12.92,Bordeaux,,,
p000500,Brunello di Montalcino 2015,Talenti,Red Wine,2015,$35.0,Brunello di Montalcino,,,
p000501,Rosato 2019,Calalenta,Rose,2019,$9.49,Terre Siciliane,,,
p000502,Viognier 2018,Prieto Pariente,White Wine,2018,$21.99,Castilla y León,,,
p000503,Brunello di Montalcino 2015,Tenuta di Sesta,Red Wine,2015,$29.15,Brunello di Montalcino,,,
